Id;LotFrontage;LotArea;Street;Utilities;Condition1;YearBuilt;Heating;HeatingQC;CentralAir;1stFlrSF;2ndFlrSF;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;GarageCars;GarageArea;MoSold;YrSold;SaleType;SaleCondition;SalePrice
1161;24;2280;Pave;AllPub;Norm;1978;GasA;Fa;Y;855;601;2;1;3;1;TA;7;2;440;7;2010;WD;Normal;146000
1162;NA;14778;Pave;AllPub;PosN;1954;GasA;Ex;Y;1640;0;1;0;3;1;Gd;7;2;924;11;2008;WD;Normal;224000
1163;109;8724;Pave;AllPub;Norm;1968;GasA;Gd;Y;894;0;1;0;3;1;TA;5;2;450;5;2007;WD;Normal;129000
1164;60;12900;Pave;AllPub;Feedr;1969;GasA;TA;Y;1258;0;0;2;0;2;TA;6;2;400;1;2008;WD;Alloca;108959
1165;NA;16157;Pave;AllPub;Feedr;1978;GasA;Ex;Y;1432;0;1;1;2;1;Gd;5;2;588;6;2007;WD;Normal;194000
1166;79;9541;Pave;AllPub;Norm;2009;GasA;Ex;Y;1502;0;2;0;3;1;Gd;7;2;644;9;2009;New;Partial;233170
1167;64;10475;Pave;AllPub;Norm;2008;GasA;Ex;Y;1694;0;2;0;3;1;Gd;7;3;776;2;2010;WD;Normal;245350
1168;58;10852;Pave;AllPub;RRAn;2000;GasA;Ex;Y;959;712;2;1;3;1;TA;7;2;472;2;2006;WD;Normal;173000
1169;120;13728;Pave;AllPub;Norm;1935;GasA;Ex;Y;1236;872;2;0;4;1;Gd;7;2;540;7;2008;WD;Normal;235000
1170;118;35760;Pave;AllPub;Norm;1995;GasA;Ex;Y;1831;1796;3;1;4;1;Gd;10;3;807;7;2006;WD;Normal;625000
1171;76;9880;Pave;AllPub;Norm;1977;GasA;TA;Y;1118;0;1;0;3;1;TA;6;1;358;7;2008;WD;Normal;171000
1172;76;9120;Pave;AllPub;Norm;1958;GasA;Ex;Y;1261;0;1;0;3;1;TA;6;2;433;11;2008;WD;Normal;163000
1173;35;4017;Pave;AllPub;Norm;2006;GasA;Ex;Y;625;625;2;1;2;1;Gd;5;2;625;3;2008;WD;Normal;171900
1174;138;18030;Pave;AllPub;Norm;1946;GasA;TA;Y;1636;971;3;0;3;1;Ex;12;0;0;3;2007;WD;Normal;200500
1175;80;16560;Pave;AllPub;Norm;1932;GasA;TA;Y;1170;1175;2;1;4;1;TA;9;2;360;7;2006;WD;Normal;239000
1176;85;10678;Pave;AllPub;Norm;1992;GasA;Ex;Y;2129;743;2;1;4;1;Gd;9;2;541;4;2007;WD;Normal;285000
1177;37;6951;Pave;AllPub;Norm;1984;GasA;TA;Y;923;0;1;0;3;1;TA;5;1;264;10;2008;WD;Normal;119500
1178;NA;3950;Pave;AllPub;Artery;1926;GasA;TA;Y;818;406;1;0;3;1;TA;5;1;210;12;2009;WD;Normal;115000
1179;54;7681;Pave;AllPub;Norm;1921;GasA;Ex;Y;820;523;1;1;3;1;TA;7;1;186;7;2009;WD;Normal;154900
1180;77;8335;Pave;AllPub;Norm;1954;GasA;Gd;Y;1124;0;1;0;3;1;TA;5;0;0;4;2006;WD;Normal;93000
1181;NA;11170;Pave;AllPub;Norm;1990;GasA;Ex;Y;1298;1216;2;1;4;1;TA;8;2;693;4;2006;WD;Normal;250000
1182;64;5587;Pave;AllPub;Norm;2008;GasA;Ex;Y;1652;0;2;0;2;1;Gd;5;2;482;11;2008;New;Partial;392500
1183;160;15623;Pave;AllPub;Norm;1996;GasA;Ex;Y;2411;2065;3;1;4;1;Ex;10;3;813;7;2007;WD;Abnorml;745000
1184;60;10800;Pave;AllPub;Norm;1920;GasA;Ex;Y;1130;0;1;0;2;1;TA;5;2;720;6;2006;WD;Normal;120000
1185;50;35133;Grvl;AllPub;Norm;1963;GasA;Gd;Y;1572;0;1;1;3;1;TA;5;3;995;5;2007;WD;Normal;186700
1186;60;9738;Pave;AllPub;Norm;1924;GasA;Gd;Y;949;272;1;0;4;1;TA;7;1;392;3;2006;WD;Normal;104900
1187;107;10615;Pave;AllPub;Artery;1900;GasA;TA;Y;1014;685;2;0;3;2;TA;7;2;420;8;2009;WD;Abnorml;95000
1188;89;12461;Pave;AllPub;Norm;1994;GasA;Ex;Y;1624;0;2;0;2;1;Gd;5;3;757;7;2006;WD;Normal;262000
1189;68;8935;Pave;AllPub;Norm;2002;GasA;Ex;Y;831;829;2;1;3;1;Gd;7;2;493;7;2009;WD;Normal;195000
1190;60;7500;Pave;AllPub;Norm;1999;GasA;Gd;Y;1028;776;2;1;3;1;Gd;7;2;442;6;2010;WD;Normal;189000
1191;NA;32463;Pave;AllPub;Norm;1961;GasA;Ex;Y;1622;0;1;0;3;1;TA;7;4;1356;3;2007;WD;Normal;168000
1192;24;2645;Pave;AllPub;Norm;1999;GasA;Ex;Y;764;677;2;1;2;1;Gd;5;2;492;11;2007;WD;Normal;174000
1193;60;9600;Pave;AllPub;Norm;1925;GasA;Gd;Y;842;630;1;0;3;1;Gd;6;1;250;7;2007;WD;Normal;125000
1194;NA;4500;Pave;AllPub;Norm;1999;GasA;Ex;Y;1224;0;2;0;2;1;TA;5;2;402;6;2009;WD;Normal;165000
1195;80;9364;Pave;AllPub;Norm;1969;GasA;TA;Y;663;689;1;1;4;1;TA;7;1;299;3;2010;WD;Normal;158000
1196;51;8029;Pave;AllPub;Norm;2005;GasA;Ex;Y;728;728;2;1;3;1;Gd;8;2;400;7;2008;WD;Normal;176000
1197;58;14054;Pave;AllPub;Norm;2006;GasA;Ex;Y;879;984;2;1;4;1;Gd;9;3;660;11;2006;New;Partial;219210
1198;65;8850;Pave;AllPub;Norm;1916;GasA;Ex;Y;815;875;1;0;3;1;TA;7;1;225;7;2006;ConLw;Normal;144000
1199;70;9100;Pave;AllPub;Norm;2001;GasA;Ex;Y;1212;0;2;0;3;1;Gd;6;2;573;6;2009;WD;Normal;178000
1200;75;11235;Pave;AllPub;Norm;1963;GasA;Gd;Y;1382;0;1;1;3;1;TA;6;2;459;10;2006;WD;Normal;148000
1201;71;9353;Pave;AllPub;Norm;1970;GasA;Gd;Y;864;0;1;0;3;1;TA;5;1;280;7;2006;Oth;Abnorml;116050
1202;80;10400;Pave;AllPub;Norm;1998;GasA;Ex;Y;866;913;2;1;3;1;Gd;6;2;546;3;2009;WD;Normal;197900
1203;50;6000;Pave;AllPub;Norm;1925;GasA;Ex;Y;884;464;1;0;3;1;TA;5;1;216;5;2009;WD;Normal;117000
1204;75;9750;Pave;AllPub;Norm;2000;GasA;Ex;Y;1630;0;2;0;3;1;Gd;6;2;451;10;2009;WD;Normal;213000
1205;78;10140;Pave;AllPub;Norm;1975;GasA;Ex;Y;1074;0;1;1;3;1;TA;6;2;495;7;2006;WD;Normal;153500
1206;90;14684;Pave;AllPub;Norm;1990;GasA;Gd;Y;2196;0;2;0;3;1;Gd;7;3;701;6;2009;WD;Normal;271900
1207;NA;8900;Pave;AllPub;Norm;1966;GasA;TA;Y;1056;0;1;0;2;1;TA;5;1;384;11;2006;WD;Normal;107000
1208;70;9135;Pave;AllPub;Norm;2003;GasA;Ex;Y;1700;0;2;0;3;1;Gd;7;2;544;5;2006;WD;Normal;200000
1209;70;7763;Pave;AllPub;Norm;1962;GasA;TA;Y;1283;0;1;0;3;1;TA;6;2;506;10;2008;WD;Normal;140000
1210;85;10182;Pave;AllPub;RRNn;2006;GasA;Ex;Y;1660;0;2;0;3;1;Gd;8;2;500;5;2006;New;Partial;290000
1211;70;11218;Pave;AllPub;Norm;1992;GasA;Ex;Y;1055;790;2;1;3;1;Gd;8;2;462;5;2010;WD;Normal;189000
1212;152;12134;Pave;AllPub;Norm;1988;GasA;Gd;Y;1080;672;2;0;4;1;TA;8;2;492;6;2010;WD;Normal;164000
1213;50;9340;Pave;AllPub;Norm;1941;GasA;TA;Y;672;0;1;0;2;1;TA;4;1;234;8;2009;WD;Normal;113000
1214;NA;10246;Pave;AllPub;Norm;1965;GasA;Ex;Y;960;0;0;0;0;1;TA;3;1;364;5;2006;WD;Normal;145000
1215;69;10205;Pave;AllPub;Norm;1962;GasA;TA;Y;999;0;1;0;3;1;TA;6;1;300;5;2006;WD;Normal;134500
1216;99;7094;Pave;AllPub;Norm;1966;GasA;TA;Y;894;0;1;0;3;1;TA;5;1;384;5;2007;WD;Normal;125000
1217;68;8930;Pave;AllPub;RRAe;1978;GasA;TA;Y;1318;584;2;0;4;2;TA;8;2;539;4;2010;WD;Normal;112000
1218;72;8640;Pave;AllPub;Norm;2009;GasA;Ex;Y;1314;0;2;0;3;1;Gd;6;2;552;9;2009;New;Partial;229456
1219;52;6240;Pave;AllPub;Norm;1947;GasA;Gd;N;672;240;1;0;2;1;TA;3;0;0;7;2006;WD;Normal;80500
1220;21;1680;Pave;AllPub;Norm;1971;GasA;TA;Y;672;546;1;1;3;1;TA;7;0;0;4;2006;WD;Abnorml;91500
1221;66;7800;Pave;AllPub;Norm;1964;GasA;TA;Y;912;0;1;0;2;1;TA;5;1;288;11;2006;WD;Abnorml;115000
1222;55;8250;Pave;AllPub;Feedr;1968;GasA;Ex;Y;1211;0;1;0;3;1;TA;5;1;322;8;2008;WD;Normal;134000
1223;78;10496;Pave;AllPub;Artery;1949;GasA;Ex;Y;1168;678;2;0;3;1;TA;7;1;315;1;2007;WD;Normal;143000
1224;89;10680;Pave;AllPub;Norm;1951;GasA;TA;N;2136;0;2;0;4;1;TA;7;2;528;10;2006;WD;Normal;137900
1225;60;15384;Pave;AllPub;RRAn;2004;GasA;Ex;Y;788;702;2;1;3;1;Gd;8;2;388;2;2008;WD;Normal;184000
1226;65;10482;Pave;AllPub;Norm;1958;GasA;Ex;Y;1138;0;1;0;3;1;TA;6;1;264;6;2007;WD;Normal;145000
1227;86;14598;Pave;AllPub;Feedr;2007;GasA;Ex;Y;894;1039;2;1;4;1;Gd;9;3;668;1;2008;WD;Normal;214000
1228;72;8872;Pave;AllPub;Norm;1965;GasA;Ex;Y;912;0;1;0;2;1;Gd;5;2;576;12;2008;WD;Normal;147000
1229;65;8769;Pave;AllPub;Norm;2008;GasA;Ex;Y;1702;0;1;1;1;1;Ex;7;3;1052;10;2008;New;Partial;367294
1230;70;7910;Pave;AllPub;Norm;1960;GasA;Gd;Y;1507;0;2;0;4;1;TA;7;1;404;8;2008;WD;Normal;127000
1231;NA;18890;Pave;AllPub;Feedr;1977;GasA;Ex;Y;1361;1259;2;2;4;2;TA;12;2;600;8;2007;WD;Normal;190000
1232;70;7728;Pave;AllPub;Norm;1962;GasA;TA;Y;1190;0;1;0;3;1;TA;6;2;540;5;2006;WD;Normal;132500
1233;70;9842;Pave;AllPub;Norm;1962;GasA;TA;Y;1224;0;2;0;2;2;TA;6;2;462;3;2007;WD;Normal;101800
1234;NA;12160;Pave;AllPub;Norm;1959;GasA;Fa;Y;1188;0;1;0;3;1;TA;6;2;531;5;2010;COD;Abnorml;142000
1235;55;8525;Pave;AllPub;Norm;1911;GasA;TA;N;1024;940;1;1;4;1;TA;7;0;0;11;2008;WD;Abnorml;130000
1236;96;13132;Pave;AllPub;Norm;1914;GasA;Gd;Y;892;892;1;1;4;1;TA;9;1;180;7;2006;WD;Normal;138887
1237;36;2628;Pave;AllPub;Norm;2003;GasA;Ex;Y;764;862;2;1;2;1;Gd;6;2;474;6;2010;WD;Normal;175500
1238;41;12393;Pave;AllPub;Norm;2004;GasA;Ex;Y;847;1101;2;1;4;1;Gd;8;2;434;9;2006;WD;Normal;195000
1239;63;13072;Pave;AllPub;RRAe;2005;GasA;Ex;Y;1141;0;1;1;3;1;TA;6;2;484;3;2006;WD;Abnorml;142500
1240;64;9037;Pave;AllPub;Norm;2006;GasA;Ex;Y;1484;0;2;0;2;1;Ex;6;2;472;12;2007;WD;Normal;265900
1241;65;8158;Pave;AllPub;Norm;2003;GasA;Ex;Y;884;884;2;1;3;1;Gd;8;2;543;7;2008;WD;Normal;224900
1242;83;9849;Pave;AllPub;Norm;2007;GasA;Ex;Y;1689;0;2;0;3;1;Gd;7;3;954;6;2007;New;Partial;248328
1243;85;10625;Pave;AllPub;Norm;1974;GasA;TA;Y;1173;0;2;0;3;1;Gd;6;2;528;1;2010;WD;Family;170000
1244;107;13891;Pave;AllPub;Norm;2006;GasA;Ex;Y;2076;0;2;1;2;1;Ex;7;3;850;9;2006;New;Partial;465000
1245;NA;11435;Pave;AllPub;Norm;1929;GasA;Fa;Y;792;725;1;0;3;1;Gd;7;2;400;6;2006;WD;Normal;230000
1246;78;12090;Pave;AllPub;Norm;1984;GasA;Ex;Y;1140;728;3;1;3;1;TA;7;2;477;1;2007;WD;Abnorml;178000
1247;65;8125;Pave;AllPub;Norm;2005;GasA;Ex;Y;756;797;2;1;3;1;Gd;6;2;615;3;2006;New;Partial;186500
1248;NA;12328;Pave;AllPub;Norm;1976;GasA;TA;Y;1034;0;1;0;3;1;TA;6;3;888;5;2010;WD;Normal;169900
1249;60;9600;Pave;AllPub;Norm;1917;OthW;Fa;N;1134;924;1;1;3;1;TA;8;2;396;4;2008;WD;Normal;129500
1250;60;7200;Pave;AllPub;Norm;1950;GasA;TA;Y;988;0;1;0;3;1;TA;6;1;276;5;2007;WD;Normal;119000
1251;93;11160;Pave;AllPub;Norm;1968;GasA;Ex;Y;2110;0;2;1;3;1;Ex;8;2;522;4;2010;WD;Normal;244000
1252;NA;3136;Pave;AllPub;Norm;2003;GasA;Ex;Y;1405;0;2;0;2;1;Gd;6;2;478;3;2006;WD;Normal;171750
1253;62;9858;Pave;AllPub;Norm;1968;GasA;TA;Y;874;0;1;0;3;1;TA;5;1;288;11;2009;WD;Normal;130000
1254;NA;17542;Pave;AllPub;Norm;1974;GasA;TA;Y;1516;651;2;1;3;1;Gd;9;2;518;7;2007;WD;Normal;294000
1255;60;6931;Pave;AllPub;Norm;2003;GasA;Ex;Y;760;896;2;1;3;1;Gd;7;2;397;7;2008;WD;Normal;165400
1256;52;6240;Pave;AllPub;Norm;1931;GasA;TA;Y;959;408;1;0;3;1;TA;6;1;560;11;2007;WD;Normal;127500
1257;91;14303;Pave;AllPub;Norm;1994;GasA;Ex;Y;1987;0;2;0;2;1;Gd;7;2;691;8;2008;WD;Normal;301500
1258;56;4060;Pave;AllPub;Feedr;1922;GasA;Ex;Y;864;0;1;0;2;1;TA;4;0;0;7;2009;WD;Normal;99900
1259;59;9587;Pave;AllPub;Norm;2005;GasA;Ex;Y;1166;0;2;0;2;1;Gd;5;2;400;7;2008;WD;Normal;190000
1260;65;9750;Pave;AllPub;Norm;1969;GasA;Gd;Y;1054;0;1;1;3;1;TA;6;2;460;7;2008;WD;Normal;151000
1261;NA;24682;Pave;AllPub;RRAn;1999;GasA;Ex;Y;892;783;2;1;3;1;TA;7;2;502;6;2009;WD;Normal;181000
1262;80;9600;Pave;AllPub;Norm;1956;GasA;Gd;Y;1050;0;1;0;2;1;TA;5;1;338;6;2009;WD;Normal;128900
1263;NA;11250;Pave;AllPub;Norm;1957;GasA;Ex;Y;1104;684;1;0;5;1;TA;8;1;304;11;2009;WD;Normal;161500
1264;60;13515;Pave;AllPub;Norm;1919;GasA;Ex;Y;1060;764;1;0;3;1;TA;8;2;520;7;2007;WD;Normal;180500
1265;34;4060;Pave;AllPub;Norm;1998;GasA;Ex;Y;1337;0;2;0;2;1;Gd;5;2;511;8;2008;COD;Abnorml;181000
1266;35;3735;Pave;AllPub;Norm;1999;GasA;Ex;Y;713;739;2;1;3;1;Gd;6;2;506;3;2006;WD;Normal;183900
1267;60;10120;Pave;AllPub;Feedr;1910;GasA;TA;N;964;925;1;1;4;2;TA;9;1;308;1;2007;WD;Normal;122000
1268;89;13214;Pave;AllPub;Norm;2008;GasA;Ex;Y;2018;0;2;0;3;1;Ex;10;3;746;5;2010;WD;Normal;378500
1269;NA;14100;Pave;AllPub;Norm;1935;GasA;Ex;Y;1968;1479;3;1;4;1;Gd;11;3;1014;5;2008;WD;Normal;381000
1270;78;11344;Pave;AllPub;Feedr;1958;GasW;TA;Y;874;650;1;1;3;1;TA;7;1;315;7;2007;WD;Normal;144000
1271;NA;23595;Pave;AllPub;Norm;1979;GasA;TA;Y;1332;192;0;1;0;1;Gd;4;2;586;4;2010;WD;Normal;260000
1272;NA;9156;Pave;AllPub;PosN;1968;GasA;Gd;Y;1489;0;2;0;3;1;Gd;7;2;462;8;2009;WD;Normal;185750
1273;NA;13526;Pave;AllPub;Norm;1965;GasA;TA;Y;935;0;1;0;3;1;TA;5;1;288;11;2006;WD;Normal;137000
1274;124;11512;Pave;AllPub;Norm;1959;GasA;Gd;Y;1357;0;1;0;2;1;Ex;5;1;312;5;2008;WD;Normal;177000
1275;53;5362;Pave;AllPub;Norm;1910;GasA;Ex;Y;661;589;2;0;3;1;TA;8;2;552;11;2007;WD;Normal;139000
1276;95;11345;Pave;AllPub;Feedr;1948;GasA;Gd;Y;928;992;2;0;4;2;TA;10;2;400;7;2007;WD;Normal;137000
1277;NA;12936;Pave;AllPub;Norm;1972;GasA;TA;Y;735;660;1;1;3;1;TA;6;2;497;12;2009;WD;Normal;162000
1278;NA;17871;Pave;AllPub;Norm;1967;GasA;Fa;Y;1724;0;1;1;3;1;TA;7;2;480;6;2009;WD;Normal;197900
1279;75;9473;Pave;AllPub;Norm;2002;GasA;Ex;Y;1128;903;2;1;3;1;Gd;7;2;577;3;2008;WD;Normal;237000
1280;60;7500;Pave;AllPub;Norm;1920;GasA;TA;Y;698;430;1;0;2;1;TA;6;2;528;4;2010;COD;Abnorml;68400
1281;67;9808;Pave;AllPub;Norm;2002;GasA;Ex;Y;1573;0;2;0;3;1;Gd;6;2;544;3;2009;WD;Normal;227000
1282;50;8049;Pave;AllPub;Norm;1990;GasA;TA;Y;1339;0;2;0;2;1;TA;6;2;484;7;2006;WD;Normal;180000
1283;61;8800;Pave;AllPub;Norm;1977;GasA;TA;Y;1040;0;2;0;3;1;Gd;5;2;484;9;2009;WD;Normal;150500
1284;94;9400;Pave;AllPub;Norm;1971;GasA;TA;Y;912;912;2;2;4;2;TA;8;0;0;4;2010;WD;Normal;139000
1285;50;9638;Pave;AllPub;Feedr;1919;GasA;Ex;Y;1699;748;2;0;4;1;Gd;10;1;336;3;2010;WD;Normal;169000
1286;50;6000;Pave;AllPub;Norm;1939;GasA;Ex;Y;825;587;1;0;4;1;TA;6;1;280;5;2009;WD;Normal;132500
1287;NA;9790;Pave;AllPub;Feedr;1963;GasA;TA;Y;1328;0;1;1;3;1;TA;6;2;528;6;2010;WD;Normal;143000
1288;NA;36500;Pave;AllPub;Norm;1964;GasA;Fa;Y;1582;0;2;0;4;1;TA;7;2;390;6;2006;WD;Normal;190000
1289;40;5664;Pave;AllPub;Norm;2000;GasA;Ex;Y;1659;0;2;0;2;1;Ex;5;2;499;10;2009;WD;Normal;278000
1290;86;11065;Pave;AllPub;Norm;2006;GasA;Ex;Y;1120;850;2;1;3;1;Ex;8;3;753;10;2006;New;Partial;281000
1291;NA;14112;Pave;AllPub;Norm;1964;GasA;TA;Y;1152;0;1;0;3;1;TA;6;2;484;4;2010;WD;Normal;180500
1292;21;1680;Pave;AllPub;Norm;1972;GasA;TA;Y;630;672;2;1;3;1;TA;6;1;264;2;2009;WD;Normal;119500
1293;60;6600;Pave;AllPub;Norm;1892;GasA;TA;N;1378;994;2;0;4;2;TA;11;1;432;12;2009;WD;Normal;107500
1294;78;10140;Pave;AllPub;Norm;1976;GasA;TA;Y;832;832;2;1;4;1;TA;8;2;528;3;2006;WD;Normal;162900
1295;60;8172;Pave;AllPub;Norm;1955;GasA;TA;Y;864;0;1;0;2;1;TA;5;2;572;4;2006;WD;Normal;115000
1296;70;8400;Pave;AllPub;Feedr;1968;GasA;Gd;Y;1052;0;1;1;3;1;TA;5;1;288;11;2006;WD;Normal;138500
1297;80;8700;Pave;AllPub;Norm;1963;GasA;Gd;Y;1128;0;2;0;3;1;TA;6;2;525;12;2008;WD;Normal;155000
1298;35;3675;Pave;AllPub;Norm;2005;GasA;Gd;Y;1072;0;2;0;2;1;TA;5;2;525;6;2006;New;Partial;140000
1299;313;63887;Pave;AllPub;Feedr;2008;GasA;Ex;Y;4692;950;2;1;3;1;Ex;12;2;1418;1;2008;New;Partial;160000
1300;75;7500;Pave;AllPub;Norm;1959;GasA;Ex;Y;1246;0;1;1;3;1;Gd;6;1;305;5;2010;WD;Normal;154000
1301;NA;10762;Pave;AllPub;Norm;1999;GasA;Ex;Y;1005;978;2;1;3;1;Gd;9;2;490;5;2009;WD;Normal;225000
1302;NA;7500;Pave;AllPub;Norm;1942;GasA;Fa;Y;753;741;1;0;3;1;Gd;7;1;213;11;2009;WD;Normal;177500
1303;92;10120;Pave;AllPub;Norm;1994;GasA;Ex;Y;1203;1323;2;1;4;1;Gd;8;3;844;12;2006;WD;Normal;290000
1304;73;8688;Pave;AllPub;Norm;2005;GasA;Ex;Y;1616;0;2;0;3;1;Gd;7;3;834;4;2006;WD;Normal;232000
1305;32;3363;Pave;AllPub;Norm;2004;GasA;Ex;Y;976;732;2;0;3;1;Gd;7;2;380;4;2006;WD;Normal;130000
1306;108;13173;Pave;AllPub;Norm;2006;GasA;Ex;Y;1652;0;2;0;2;1;Ex;6;2;840;11;2009;WD;Normal;325000
1307;48;6955;Pave;AllPub;Norm;2005;GasA;Ex;Y;1368;0;2;0;2;1;Gd;6;2;474;9;2006;New;Partial;202500
1308;60;8072;Pave;AllPub;Norm;1994;GasA;Ex;Y;990;0;1;0;3;1;TA;5;2;480;5;2009;WD;Normal;138000
1309;100;12000;Pave;AllPub;Norm;1948;GasA;Ex;Y;1122;0;1;0;2;1;Gd;6;2;528;5;2008;WD;Normal;147000
1310;NA;7153;Pave;AllPub;Norm;1991;GasA;Gd;Y;1294;0;2;0;3;1;Gd;6;2;496;6;2008;WD;Normal;179200
1311;100;17500;Pave;AllPub;PosA;1959;GasA;TA;Y;1902;0;2;0;3;1;Ex;7;2;567;5;2010;WD;Normal;335000
1312;68;8814;Pave;AllPub;Norm;2005;GasA;Ex;Y;1274;0;2;0;3;1;Gd;6;2;508;1;2007;New;Partial;203000
1313;NA;9572;Pave;AllPub;Norm;1990;GasA;Ex;Y;1453;1357;2;1;4;1;Gd;9;2;750;6;2007;WD;Normal;302000
1314;108;14774;Pave;AllPub;Norm;1999;GasA;Ex;Y;1422;1177;2;1;4;1;Gd;10;3;779;5;2010;WD;Normal;333168
1315;60;8190;Pave;AllPub;Norm;1954;GasA;Ex;Y;948;0;1;0;3;1;TA;5;1;280;10;2007;WD;Normal;119000
1316;85;11075;Pave;AllPub;Norm;1969;GasA;TA;Y;1092;1020;2;1;4;1;TA;9;2;576;6;2008;WD;Normal;206900
1317;61;10226;Pave;AllPub;Norm;2008;GasA;Ex;Y;1630;0;2;0;3;1;Ex;8;3;860;1;2009;WD;Normal;295493
1318;47;4230;Pave;AllPub;Norm;2006;GasA;Ex;Y;1352;0;2;0;2;1;Gd;5;2;466;4;2007;New;Partial;208900
1319;NA;14781;Pave;AllPub;Norm;2001;GasA;Ex;Y;1787;0;2;0;3;1;Gd;7;3;748;8;2006;WD;Normal;275000
1320;75;10215;Pave;AllPub;Norm;1954;GasA;Ex;Y;948;0;1;0;3;1;TA;5;1;248;2;2007;WD;Normal;111000
1321;70;8400;Pave;AllPub;Norm;1957;GasA;Gd;Y;1478;0;1;1;3;1;TA;6;2;442;6;2009;WD;Normal;156500
1322;NA;6627;Pave;AllPub;Feedr;1949;Floor;TA;N;720;0;1;0;2;1;TA;4;1;287;7;2008;WD;Normal;72500
1323;107;10186;Pave;AllPub;Norm;1992;GasA;Ex;Y;1061;862;2;1;3;1;Gd;8;2;564;6;2010;WD;Normal;190000
1324;50;5330;Pave;AllPub;Norm;1940;GasA;Gd;Y;708;0;1;0;2;1;Fa;5;0;0;12;2009;WD;Normal;82500
1325;75;9986;Pave;AllPub;Norm;2006;GasA;Ex;Y;1795;0;2;0;2;1;Gd;7;3;895;2;2007;New;Partial;147000
1326;40;3636;Pave;AllPub;Norm;1922;GasA;Fa;N;796;0;1;0;2;1;TA;5;0;0;1;2008;WD;Normal;55000
1327;70;4270;Pave;AllPub;Norm;1931;GasA;Ex;Y;774;0;1;0;3;1;Gd;6;0;0;5;2007;WD;Normal;79000
1328;60;6600;Pave;AllPub;Norm;1982;GasA;Ex;Y;816;0;1;0;3;1;Gd;5;1;264;10;2008;WD;Normal;130500
1329;60;10440;Pave;AllPub;Norm;1920;GasW;Ex;Y;1584;1208;2;0;5;1;TA;8;2;520;6;2008;WD;Normal;256000
1330;63;9084;Pave;AllPub;Norm;1998;GasA;Gd;Y;955;677;2;1;3;1;TA;8;2;462;6;2006;WD;Normal;176500
1331;85;10000;Pave;AllPub;Norm;2006;GasA;Ex;Y;1588;0;2;0;3;1;Gd;7;3;825;12;2007;WD;Normal;227000
1332;55;10780;Pave;AllPub;Norm;1976;GasA;Gd;Y;954;0;1;0;3;1;TA;6;2;576;7;2006;WD;Normal;132500
1333;67;8877;Pave;AllPub;Norm;1938;GasA;Ex;Y;816;0;1;0;2;1;TA;3;1;288;5;2009;WD;Normal;100000
1334;60;7200;Pave;AllPub;Norm;1938;GasA;Ex;Y;803;557;1;1;2;1;Gd;6;1;297;7;2006;WD;Normal;125500
1335;24;2368;Pave;AllPub;Norm;1970;GasA;TA;Y;765;600;1;1;3;1;TA;7;2;440;5;2009;WD;Normal;125000
1336;80;9650;Pave;AllPub;Norm;1977;GasA;TA;Y;1334;0;2;0;2;1;TA;6;2;630;4;2009;WD;Normal;167900
1337;87;9246;Pave;AllPub;Feedr;1973;GasA;TA;Y;1656;0;2;0;4;2;TA;8;2;506;11;2008;WD;Normal;135000
1338;153;4118;Pave;AllPub;Feedr;1941;Grav;Fa;N;693;0;1;0;2;1;Fa;4;0;0;3;2006;WD;Normal;52500
1339;95;13450;Pave;AllPub;Norm;2002;GasA;Ex;Y;920;941;2;1;3;1;Gd;8;2;492;6;2006;WD;Normal;200000
1340;120;9560;Pave;AllPub;Norm;1972;GasA;Ex;Y;864;0;1;0;3;1;TA;5;1;288;6;2006;WD;Normal;128500
1341;70;8294;Pave;AllPub;Norm;1971;GasA;TA;Y;872;0;1;0;3;1;TA;5;4;480;6;2007;WD;Normal;123000
1342;66;13695;Pave;AllPub;RRAe;2003;GasA;Ex;Y;1114;0;1;0;3;1;Gd;6;2;576;7;2008;WD;Normal;155000
1343;NA;9375;Pave;AllPub;Norm;2002;GasA;Ex;Y;1284;885;2;1;3;1;Gd;7;2;647;8;2007;WD;Normal;228500
1344;57;7558;Pave;AllPub;Norm;1928;GasA;Gd;Y;1172;741;1;1;3;1;TA;9;2;342;3;2009;WD;Normal;177000
1345;85;11103;Pave;AllPub;Norm;2006;GasA;Ex;Y;728;728;2;1;3;1;Gd;8;2;440;7;2007;New;Partial;155835
1346;50;6000;Pave;AllPub;Norm;1920;GasA;Gd;Y;960;0;1;0;2;1;Fa;5;1;308;7;2007;WD;Normal;108500
1347;NA;20781;Pave;AllPub;PosN;1968;GasA;TA;Y;2156;0;2;0;3;1;TA;9;2;508;6;2006;WD;Normal;262500
1348;93;15306;Pave;AllPub;Norm;2006;GasA;Ex;Y;1776;0;2;0;3;1;Gd;7;3;712;5;2007;New;Partial;283463
1349;NA;16196;Pave;AllPub;Norm;1998;GasA;Ex;Y;1494;0;2;0;3;1;Gd;5;2;514;8;2007;WD;Normal;215000
1350;50;5250;Pave;AllPub;Norm;1872;OthW;Fa;N;938;1215;2;0;4;1;TA;8;0;0;12;2008;WD;Normal;122000
1351;91;11643;Pave;AllPub;Artery;1969;GasA;TA;Y;1338;1296;2;2;6;2;TA;12;4;968;8;2009;WD;Normal;200000
